-0.5156;-0.3072;False;False.1;-49.0059;-49.0059.1;0.0439;0.0439.1;2.8832;2.8832.1;1.7281;1.7281.1;268.5022;268.5022.1;0.0122;0.0122.1;0.0004;-0.0004;-0.0004.1;0.0000;0.0000.1;0.0004.1;146752;63.53282;2045.82;-48.8051;37.9873;1.7080;1.2491;0.9764;-1.8961;354.2360;351.9059;270.9148;81.3523;359.7697;0.0272;LeftFalse_RightFalse;LeftFalse_RightTrue;HandLeft_(1.4, -1.0, -0.6)_(0.6, 0.7, -0.2, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.1, -0.5)_(-0.2, -0.4, -0.2, 0.9)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.4, -0.6, -0.5, 0.4)_0.9998702_System.String[];46.1437;-0.0390;-0.0111
0.0949;0.6131;False;False;-13.0100;-13.0100;-0.0100;-0.0100;-25.6183;-25.6183;0.0866;0.0866;200.8292;200.8292;0.1105;0.1105;-4.0014;0.0002;0.0002;-10.2547;-10.2547;-4.0014;155996;69.59374;2175.25;-11.0919;22.0497;1.6462;1.2649;-25.9621;5.0992;352.5737;352.4081;203.1505;265.2838;359.7849;0.6803;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.6, 0.6, -0.6, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(0.0, -0.6, -0.6, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.5, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.1870;0.0517;0.0291
0.0560;0.6153;False;False;-13.2931;-13.2931;-0.0107;-0.0107;-26.3404;-26.3404;0.1113;0.1113;201.3125;201.3125;0.1472;0.1472;-3.9815;-0.0161;-0.0161;-10.1238;-10.1238;-3.9815;156001;70.54953;2175.32;-11.3868;21.4097;1.6444;1.2648;-26.7236;5.0938;352.6120;352.4137;203.6269;265.5909;359.8327;0.6953;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.5, 0.6, -0.6, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(0.0, -0.6, -0.6, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.5, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.2578;0.0463;0.0276
0.0331;0.6170;False;False;-13.5636;-13.5636;-0.0120;-0.0120;-27.0230;-27.0230;0.0911;0.0911;201.8068;201.8068;0.1634;0.1634;-3.9608;-0.0204;-0.0204;-9.9392;-9.9392;-3.9608;156006;72.66032;2175.39;-11.6588;20.8154;1.6425;1.2646;-27.4178;5.0917;352.5960;352.4158;204.1143;265.8713;359.8501;0.7066;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.5, 0.6, -0.6, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(0.0, -0.6, -0.6, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.5, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.3259;0.0331;0.0247
0.0195;0.6187;False;False;-13.8472;-13.8472;-0.0134;-0.0134;-27.7311;-27.7311;0.0608;0.0608;202.2840;202.2840;0.1735;0.1735;-3.9420;-0.0173;-0.0173;-9.8005;-9.8005;-3.9420;156011;69.55339;2175.46;-11.9363;20.2044;1.6406;1.2644;-28.1171;5.0922;352.5667;352.4129;204.5879;266.1468;359.8603;0.7119;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.3, -1.0, -0.6)_(0.5, 0.6, -0.6, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(0.0, -0.6, -0.5, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.5, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.3977;0.0087;0.0223
0.0115;0.6194;False;False;-14.1183;-14.1183;-0.0144;-0.0144;-28.4029;-28.4029;0.0342;0.0342;202.6040;202.6040;0.1659;0.1659;-3.8892;-0.0106;-0.0106;-9.6272;-9.6272;-3.8892;156016;69.64235;2175.53;-12.2046;19.6055;1.6396;1.2643;-28.7858;5.0953;352.5399;352.4135;204.9422;266.3975;359.8569;0.7170;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.0, -0.6)_(0.5, 0.6, -0.6, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.4, 0.3)_0.9998702_System.String[];HandRight_(1.6, -1.0, -0.6)_(0.0, -0.5, -0.5, 0.6)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.4668;-0.0259;0.0214
-0.0249;0.6201;False;False;-14.3941;-14.3941;-0.0149;-0.0149;-29.0870;-29.0870;0.0131;0.0131;202.7033;202.7033;0.1344;0.1344;-3.8291;-0.0062;-0.0062;-9.5059;-9.5059;-3.8291;156021;68.84908;2175.60;-12.4875;18.9601;1.6397;1.2640;-29.4861;5.1013;352.5174;352.4164;205.1082;266.6502;359.8293;0.7207;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.0, -0.6)_(0.5, 0.7, -0.5, 0.2)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.1, -0.5, -0.5, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.5383;-0.0549;0.0214
-0.0833;0.6209;False;False;-14.6522;-14.6522;-0.0152;-0.0152;-29.7328;-29.7328;0.0048;0.0048;202.5244;202.5244;0.0817;0.0817;-3.7058;-0.0026;-0.0026;-9.3297;-9.3297;-3.7058;156026;69.65971;2175.67;-12.7441;18.3554;1.6409;1.2638;-30.1218;5.1095;352.5086;352.4110;205.0042;266.8771;359.7813;0.7220;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.0, -0.6)_(0.6, 0.7, -0.4, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.6)_(0.0, -0.4, -0.5, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.6069;-0.0803;0.0214
-0.1682;0.6194;False;False;-14.8975;-14.8975;-0.0153;-0.0153;-30.3567;-30.3567;0.0059;0.0059;202.0909;202.0909;0.0154;0.0154;-3.5832;-0.0002;-0.0002;-9.1773;-9.1773;-3.5832;156031;71.83495;2175.74;-13.0008;17.7244;1.6429;1.2636;-30.7633;5.1206;352.5101;352.4074;204.6229;267.1075;359.7149;0.7237;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.0, -0.6)_(0.6, 0.7, -0.5, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.1, -0.4, -0.5, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.6746;-0.1003;0.0214
-0.2248;0.6198;False;False;-15.1401;-15.1401;-0.0152;-0.0152;-30.9894;-30.9894;0.0183;0.0183;201.3869;201.3869;359.9340;359.9340;-3.3663;0.0022;0.0022;-8.9322;-8.9322;-3.3663;156036;71.28535;2175.81;-13.2382;17.1073;1.6456;1.2634;-31.3671;5.1340;352.5229;352.4093;203.9902;267.3291;359.6370;0.7268;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.0, -0.6)_(0.5, 0.7, -0.4, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.1, -0.4, -0.4, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.7444;-0.1180;0.0210
-0.2254;0.6203;False;False;-15.3666;-15.3666;-0.0150;-0.0150;-31.6029;-31.6029;0.0420;0.0420;200.4612;200.4612;359.8429;359.8429;-3.1726;0.0026;0.0026;-8.7407;-8.7407;-3.1726;156041;71.27464;2175.87;-13.4651;16.4764;1.6489;1.2632;-31.9603;5.1502;352.5492;352.4049;203.1169;267.5534;359.5473;0.7293;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -1.0, -0.6)_(0.5, 0.8, -0.4, 0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.6, -0.9, -0.7)_(0.2, -0.4, -0.4, 0.8)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.8137;-0.1335;0.0199
-0.2138;0.6220;False;False;-15.5837;-15.5837;-0.0148;-0.0148;-32.2215;-32.2215;0.0656;0.0656;199.3081;199.3081;359.7440;359.7440;-2.8892;0.0029;0.0029;-8.4978;-8.4978;-2.8892;156046;69.22805;2175.95;-13.6735;15.8467;1.6523;1.2632;-32.5283;5.1688;352.5769;352.3976;202.0473;267.7718;359.4521;0.7282;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.3, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.8855;-0.1461;0.0182
-0.1822;0.6243;False;False;-15.7712;-15.7712;-0.0146;-0.0146;-32.7910;-32.7910;0.0825;0.0825;198.0803;198.0803;359.6514;359.6514;-2.6623;0.0031;0.0031;-8.3285;-8.3285;-2.6623;156051;71.50838;2176.01;-13.8661;15.2083;1.6558;1.2631;-33.0827;5.1899;352.6002;352.3968;200.8136;267.9821;359.3549;0.7295;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];20.9531;-0.1549;0.0162
-0.1427;0.6269;False;False;-15.9463;-15.9463;-0.0144;-0.0144;-33.3656;-33.3656;0.0949;0.0949;196.7162;196.7162;359.5632;359.5632;-2.3579;0.0029;0.0029;-8.1265;-8.1265;-2.3579;156056;71.29797;2176.08;-14.0355;14.5838;1.6590;1.2630;-33.6063;5.2125;352.6171;352.3940;199.4997;268.1735;359.2663;0.7310;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.5, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.0229;-0.1595;0.0147
-0.0634;0.6304;False;False;-16.1046;-16.1046;-0.0142;-0.0142;-33.9345;-33.9345;0.0988;0.0988;195.2801;195.2801;359.4877;359.4877;-2.1341;0.0020;0.0020;-8.0013;-8.0013;-2.1341;156061;70.27373;2176.15;-14.1917;13.9400;1.6618;1.2630;-34.1304;5.2380;352.6268;352.3846;198.0842;268.3564;359.1871;0.7273;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.5, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.0935;-0.1625;0.0135
-0.0595;0.6334;False;False;-16.2434;-16.2434;-0.0141;-0.0141;-34.4880;-34.4880;0.0926;0.0926;193.8331;193.8331;359.4291;359.4291;-1.8463;0.0015;0.0015;-7.8646;-7.8646;-1.8463;156066;70.3229;2176.22;-14.3278;13.3044;1.6640;1.2631;-34.6351;5.2649;352.6252;352.3809;196.6563;268.5214;359.1247;0.7264;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.1633;-0.1643;0.0119
-0.1428;0.6336;False;False;-16.3638;-16.3638;-0.0140;-0.0140;-35.0282;-35.0282;0.0832;0.0832;192.3944;192.3944;359.3875;359.3875;-1.6337;0.0012;0.0012;-7.7526;-7.7526;-1.6337;156071;71.22392;2176.29;-14.4500;12.6540;1.6656;1.2634;-35.1411;5.2942;352.6173;352.3717;195.1887;268.6757;359.0777;0.7251;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.2324;-0.1669;0.0108
-0.2063;0.6357;False;False;-16.4692;-16.4692;-0.0139;-0.0139;-35.5674;-35.5674;0.0822;0.0822;190.9386;190.9386;359.3596;359.3596;-1.3462;0.0009;0.0009;-7.5381;-7.5381;-1.3462;156076;70.66662;2176.36;-14.5530;12.0152;1.6667;1.2640;-35.6268;5.3247;352.6154;352.3399;193.7566;268.8134;359.0472;0.7212;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.3027;-0.1719;0.0106
-0.2381;0.6377;False;False;-16.5561;-16.5561;-0.0139;-0.0139;-36.0883;-36.0883;0.0907;0.0907;189.5010;189.5010;359.3431;359.3431;-1.1309;0.0007;0.0007;-7.3493;-7.3493;-1.1309;156081;70.73682;2176.43;-14.6417;11.3611;1.6674;1.2653;-36.1096;5.3579;352.6230;352.2878;192.3024;268.9479;359.0285;0.6902;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.3728;-0.1791;0.0106
-0.2420;0.6392;False;False;-16.6267;-16.6267;-0.0138;-0.0138;-36.5999;-36.5999;0.1047;0.1047;188.0450;188.0450;359.3352;359.3352;-0.8542;0.0007;0.0007;-7.0792;-7.0792;-0.8542;156086;69.8523;2176.50;-14.7115;10.7242;1.6678;1.2671;-36.5629;5.3915;352.6364;352.2212;190.8904;269.0698;359.0195;0.6832;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.9, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.4436;-0.1843;0.0106
-0.2301;0.6398;False;False;-16.6797;-16.6797;-0.0138;-0.0138;-37.0870;-37.0870;0.1192;0.1192;186.6192;186.6192;359.3367;359.3367;-0.6621;0.0007;0.0007;-6.8762;-6.8762;-0.6621;156091;70.47882;2176.57;-14.7687;10.0538;1.6679;1.2679;-37.0214;5.4283;352.6516;352.1962;189.4142;269.1938;359.0194;0.6794;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.3, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.7, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.5134;-0.1845;0.0106
-0.2143;0.6412;False;False;-16.7179;-16.7179;-0.0137;-0.0137;-37.5556;-37.5556;0.1308;0.1308;185.2289;185.2289;359.3481;359.3481;-0.4298;0.0006;0.0006;-6.6135;-6.6135;-0.4298;156096;70.77795;2176.64;-14.8083;9.4201;1.6677;1.2685;-37.4375;5.4644;352.6632;352.2131;188.0477;269.3086;359.0293;0.6760;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.5830;-0.1835;0.0106
-0.2540;0.6433;False;False;-16.7429;-16.7429;-0.0137;-0.0137;-38.0104;-38.0104;0.1383;0.1383;183.8797;183.8797;359.3694;359.3694;-0.2765;0.0003;0.0003;-6.4133;-6.4133;-0.2765;156101;70.84805;2176.71;-14.8368;8.7584;1.6671;1.2693;-37.8559;5.5038;352.6707;352.2563;186.6663;269.4289;359.0489;0.6557;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.6526;-0.1764;0.0099
-0.2659;0.6457;False;False;-16.7565;-16.7565;-0.0137;-0.0137;-38.4512;-38.4512;0.1445;0.1445;182.5994;182.5994;359.4018;359.4018;-0.1013;0.0002;0.0002;-6.1332;-6.1332;-0.1013;156106;70.62045;2176.78;-14.8535;8.1021;1.6662;1.2707;-38.2549;5.5444;352.6758;352.3308;185.3717;269.5449;359.0794;0.6260;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.7229;-0.1666;0.0081
-0.3651;0.6515;False;False;-16.7601;-16.7601;-0.0137;-0.0137;-38.8734;-38.8734;0.1511;0.1511;181.4205;181.4205;359.4433;359.4433;0.0104;0.0001;0.0001;-5.9088;-5.9088;0.0104;156111;70.40261;2176.85;-14.8606;7.4412;1.6649;1.2715;-38.6417;5.5860;352.6802;352.3777;184.1643;269.6522;359.1198;0.6196;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.7930;-0.1615;0.0056
-0.5078;0.6570;False;False;-16.7552;-16.7552;-0.0137;-0.0137;-39.2731;-39.2731;0.1652;0.1652;180.3433;180.3433;359.4885;359.4885;0.1393;0.0002;0.0002;-5.5205;-5.5205;0.1393;156116;71.08722;2176.92;-14.8592;6.7787;1.6635;1.2717;-39.0120;5.6288;352.6899;352.3962;183.0565;269.7447;359.1657;0.6142;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, 0.0)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.5, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.8625;-0.1611;0.0034
-0.5078;0.6625;False;False;-16.7430;-16.7430;-0.0137;-0.0137;-39.6483;-39.6483;0.1920;0.1920;179.3499;179.3499;359.5346;359.5346;0.2204;0.0003;0.0003;-5.1906;-5.1906;0.2204;156121;71.13629;2176.99;-14.8505;6.1102;1.6620;1.2716;-39.3628;5.6727;352.7127;352.4003;182.0315;269.8188;359.2135;0.6088;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];21.9326;-0.1611;0.0019
-0.5469;0.6668;False;False;-16.7249;-16.7249;-0.0137;-0.0137;-39.9988;-39.9988;0.2212;0.2212;178.4285;178.4285;359.5807;359.5807;0.3009;-0.0011;-0.0011;-4.7505;-4.7505;0.3009;156126;70.73267;2177.06;-14.8355;5.4341;1.6606;1.2714;-39.6914;5.7178;352.7403;352.3975;181.0807;269.8738;359.2615;0.6034;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.5, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];22.0029;-0.1597;0.0015
-0.5625;0.6719;False;False;-16.7026;-16.7026;-0.0137;-0.0137;-40.3216;-40.3216;0.2486;0.2486;177.5875;177.5875;359.6295;359.6295;0.3413;-0.0001;-0.0001;-4.4071;-4.4071;0.3413;156131;70.32388;2177.13;-14.8168;4.7758;1.6591;1.2711;-39.9861;5.7622;352.7655;352.3925;180.2337;269.9131;359.3103;0.5984;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];22.0735;-0.1559;0.0015
-0.5859;0.6740;False;False;-16.6777;-16.6777;-0.0137;-0.0137;-40.6149;-40.6149;0.2725;0.2725;176.8371;176.8371;359.6783;359.6783;0.3737;0.0006;0.0006;-3.9462;-3.9462;0.3737;156136;70.39725;2177.20;-14.7947;4.1055;1.6575;1.2709;-40.2598;5.8081;352.7881;352.3871;179.4603;269.9438;359.3605;0.5938;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.5)_0.9998702_System.String[];22.1436;-0.1503;0.0006
-0.5859;0.6761;False;False;-16.6518;-16.6518;-0.0136;-0.0136;-40.8777;-40.8777;0.2921;0.2921;176.1850;176.1850;359.7256;359.7256;0.3804;0.0008;0.0008;-3.6013;-3.6013;0.3804;156141;70.98035;2177.27;-14.7706;3.4222;1.6560;1.2707;-40.5122;5.8553;352.8071;352.3823;178.7668;269.9667;359.4102;0.5888;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.5, -1.0, -0.6)_(0.4, 0.8, -0.4, -0.1)_1.252726_System.String[];HandLeft_(-0.8, -0.4, -0.3)_(0.6, 0.5, -0.5, 0.3)_0.9998702_System.String[];HandRight_(1.5, -0.9, -0.7)_(0.4, -0.4, -0.4, 0.7)_1.252726_System.String[];HandRight_(-0.5, -0.4, -0.3)_(-0.3, -0.6, -0.6, 0.4)_0.9998702_System.String[];22.2131;-0.1411;-0.0023
