0.0589;0.0000;False;False;98.0948;54.4479;-0.0139;-0.0015;55.3926;-115.0275;-0.0029;0.4319;214.6003;305.6932;0.0000;0.2019;-0.1381;0.0000;-0.0012;-0.0223;0.0941;-0.0155;79952;71.99935;Infinity;1049.52;98.3121;54.0744;1.1206;1.1883;55.0699;-115.2508;352.5086;352.9331;211.4505;305.3808;0.4111;0.2388;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];7.9230;0.0091;-0.0521;98.4048;54.1863;1.0898;1.1398;55.1809;-115.2850;358.3511;357.8411;216.5420;307.5718;5.0056;359.2193
0.0634;0.0000;False;False;98.0941;54.4421;-0.0139;-0.0015;55.3916;-115.0235;-0.0037;0.4318;214.6005;305.6873;0.0000;0.2019;-0.1393;0.0000;-0.0013;-0.0276;0.0949;-0.0192;79955;71.99431;Infinity;1049.56;98.3114;54.0687;1.1206;1.1883;55.0690;-115.2469;352.5078;352.9330;211.4506;305.3750;0.4111;0.2388;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];7.9646;0.0091;-0.0525;98.4042;54.1805;1.0898;1.1398;55.1799;-115.2811;358.3739;357.8924;216.6096;307.5623;5.0393;359.2353
0.0666;0.0000;False;False;98.0933;54.4363;-0.0139;-0.0016;55.3904;-115.0196;-0.0046;0.4317;214.6017;305.6814;0.0001;0.2018;-0.1404;0.0000;-0.0013;-0.0322;0.0956;-0.0224;79958;71.99761;Infinity;1049.61;98.3106;54.0629;1.1206;1.1882;55.0678;-115.2430;352.5069;352.9329;211.4518;305.3691;0.4112;0.2388;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.0063;0.0091;-0.0533;98.4035;54.1747;1.0898;1.1397;55.1787;-115.2772;358.4073;357.9437;216.6443;307.5701;5.0764;359.2437
0.0690;0.0000;False;False;98.0923;54.4304;-0.0139;-0.0016;55.3889;-115.0155;-0.0054;0.4316;214.6019;305.6753;0.0001;0.2018;-0.1416;0.0000;-0.0013;-0.0370;0.0963;-0.0257;79961;71.99897;Infinity;1049.65;98.3097;54.0571;1.1206;1.1882;55.0665;-115.2391;352.5061;352.9328;211.4522;305.3631;0.4112;0.2388;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.0480;0.0091;-0.0547;98.4026;54.1689;1.0898;1.1396;55.1774;-115.2732;358.4446;357.9908;216.6416;307.5911;5.0988;359.2505
0.0707;0.0000;False;False;98.0911;54.4245;-0.0139;-0.0017;55.3873;-115.0115;359.9939;0.4315;214.6039;305.6690;0.0001;0.2018;-0.1429;0.0000;-0.0013;-0.0421;0.0970;-0.0293;79964;71.99751;Infinity;1049.69;98.3086;54.0512;1.1206;1.1881;55.0649;-115.2351;352.5053;352.9327;211.4534;305.3569;0.4113;0.2387;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.0896;0.0091;-0.0565;98.4015;54.1630;1.0898;1.1395;55.1758;-115.2692;358.4415;358.0207;216.6075;307.6100;5.0884;359.2523
0.0720;0.0000;False;False;98.0898;54.4185;-0.0139;-0.0018;55.3854;-115.0075;359.9931;0.4314;214.6059;305.6625;0.0001;0.2017;-0.1441;0.0000;-0.0013;-0.0483;0.0977;-0.0336;79967;71.99913;Infinity;1049.73;98.3073;54.0453;1.1206;1.1881;55.0631;-115.2311;352.5046;352.9326;211.4559;305.3505;0.4113;0.2386;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.1313;0.0091;-0.0587;98.4003;54.1570;1.0898;1.1395;55.1740;-115.2651;358.4467;358.0334;216.5760;307.6242;5.0100;359.2531
0.0729;0.0000;False;False;98.0884;54.4125;-0.0139;-0.0018;55.3833;-115.0034;359.9925;0.4313;214.6064;305.6557;0.0001;0.2016;-0.1453;0.0000;-0.0013;-0.0532;0.0983;-0.0370;79970;72.00114;Infinity;1049.77;98.3059;54.0393;1.1206;1.1880;55.0611;-115.2270;352.5039;352.9325;211.4565;305.3438;0.4114;0.2386;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.1730;0.0091;-0.0609;98.3987;54.1507;1.0898;1.1395;55.1721;-115.2609;358.4546;358.0547;216.5617;307.6433;4.9225;359.2585
0.0725;0.0000;False;False;98.0867;54.4064;-0.0139;-0.0019;55.3810;-114.9993;359.9918;0.4312;214.6059;305.6486;0.0001;0.2015;-0.1465;0.0000;-0.0013;-0.0588;0.0990;-0.0409;79973;71.99834;Infinity;1049.81;98.3043;54.0332;1.1206;1.1880;55.0588;-115.2230;352.5033;352.9324;211.4562;305.3368;0.4114;0.2384;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.2146;0.0091;-0.0629;98.3969;54.1445;1.0898;1.1395;55.1700;-115.2567;358.4651;358.0918;216.5523;307.6735;4.8370;359.2760
0.0726;0.0000;False;False;98.0850;54.4003;-0.0139;-0.0019;55.3784;-114.9951;359.9913;0.4311;214.6061;305.6411;0.0001;0.2014;-0.1477;0.0000;-0.0013;-0.0647;0.0996;-0.0450;79976;71.99933;Infinity;1049.86;98.3026;54.0271;1.1206;1.1879;55.0563;-115.2189;352.5027;352.9323;211.4563;305.3295;0.4115;0.2383;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.2563;0.0091;-0.0643;98.3950;54.1384;1.0898;1.1394;55.1676;-115.2525;358.4699;358.1368;216.5378;307.7102;4.7340;359.2934
0.0752;0.0000;False;False;98.0830;54.3941;-0.0139;-0.0020;55.3756;-114.9910;359.9907;0.4310;214.6075;305.6335;0.0001;0.2013;-0.1488;0.0000;-0.0013;-0.0687;0.1003;-0.0478;79979;72.00041;Infinity;1049.90;98.3007;54.0210;1.1206;1.1878;55.0536;-115.2148;352.5020;352.9322;211.4569;305.3219;0.4115;0.2382;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.2980;0.0091;-0.0653;98.3930;54.1321;1.0898;1.1391;55.1649;-115.2483;358.4573;358.1908;216.5281;307.7523;4.6352;359.2976
0.0785;0.0000;False;False;98.0809;54.3878;-0.0139;-0.0020;55.3726;-114.9868;359.9905;0.4309;214.6083;305.6256;0.0001;0.2012;-0.1500;0.0000;-0.0014;-0.0740;0.1010;-0.0515;79982;72.00239;Infinity;1049.94;98.2987;54.0148;1.1206;1.1878;55.0506;-115.2106;352.5018;352.9321;211.4578;305.3141;0.4115;0.2382;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.5, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.3396;0.0091;-0.0658;98.3909;54.1255;1.0898;1.1388;55.1620;-115.2439;358.4253;358.2492;216.5211;307.8113;4.5500;359.2930
0.0816;0.0000;False;False;98.0786;54.3816;-0.0139;-0.0021;55.3693;-114.9825;359.9901;0.4308;214.6084;305.6176;0.0001;0.2012;-0.1528;0.0000;-0.0014;-0.0825;0.1028;-0.0574;79985;71.99883;Infinity;1049.98;98.2964;54.0086;1.1206;1.1877;55.0474;-115.2065;352.5014;352.9320;211.4591;305.3062;0.4116;0.2381;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.5, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.3813;0.0091;-0.0659;98.3886;54.1190;1.0898;1.1386;55.1588;-115.2395;358.3931;358.3247;216.5198;307.8793;4.4825;359.2652
0.0854;0.0000;False;False;98.0762;54.3752;-0.0139;-0.0021;55.3657;-114.9782;359.9898;0.4305;214.6071;305.6077;0.0001;0.2011;-0.1539;0.0000;-0.0014;-0.0875;0.1035;-0.0608;79988;72.00196;Infinity;1050.02;98.2941;54.0023;1.1206;1.1877;55.0440;-115.2023;352.5011;352.9317;211.4578;305.2969;0.4116;0.2380;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.4230;0.0091;-0.0659;98.3862;54.1126;1.0898;1.1385;55.1554;-115.2352;358.3649;358.4085;216.5357;307.9324;4.4385;359.2031
0.0937;0.0000;False;False;98.0736;54.3687;-0.0139;-0.0022;55.3620;-114.9739;359.9897;0.4302;214.6076;305.5977;0.0001;0.2010;-0.1562;0.0000;-0.0014;-0.0936;0.1049;-0.0651;79991;71.9855;Infinity;1050.06;98.2915;53.9959;1.1206;1.1876;55.0403;-115.1980;352.5010;352.9315;211.4577;305.2867;0.4116;0.2380;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.4646;0.0091;-0.0659;98.3834;54.1061;1.0898;1.1383;55.1519;-115.2308;358.3316;358.5006;216.5491;307.9844;4.4199;359.1319
0.1082;0.0000;False;False;98.0708;54.3623;-0.0139;-0.0023;55.3580;-114.9696;359.9894;0.4301;214.6083;305.5889;0.0001;0.2009;-0.1560;0.0000;-0.0014;-0.1009;0.1048;-0.0702;79994;71.99924;Infinity;1050.11;98.2888;53.9895;1.1206;1.1876;55.0364;-115.1937;352.5008;352.9312;211.4583;305.2777;0.4116;0.2379;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.5063;0.0091;-0.0659;98.3804;54.0995;1.0898;1.1380;55.1481;-115.2260;358.3165;358.6066;216.5412;308.0569;4.4221;359.0561
0.1216;0.0000;False;False;98.0677;54.3557;-0.0139;-0.0023;55.3536;-114.9652;359.9889;0.4299;214.6093;305.5795;0.0001;0.2009;-0.1570;0.0000;-0.0014;-0.1095;0.1055;-0.0761;79997;71.99807;Infinity;1050.15;98.2859;53.9830;1.1206;1.1875;55.0322;-115.1894;352.5003;352.9311;211.4593;305.2685;0.4116;0.2378;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.5480;0.0091;-0.0659;98.3774;54.0929;1.0898;1.1377;55.1440;-115.2212;358.3167;358.7169;216.5171;308.1399;4.4121;358.9762
0.1309;0.0048;False;False;98.0644;54.3491;-0.0139;-0.0024;55.3489;-114.9607;359.9880;0.4297;214.6103;305.5700;0.0001;0.2008;-0.1582;0.0000;-0.0014;-0.1184;0.1062;-0.0823;80000;71.99131;Infinity;1050.19;98.2827;53.9765;1.1206;1.1874;55.0276;-115.1851;352.4995;352.9309;211.4602;305.2591;0.4117;0.2378;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.5, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.5896;0.0091;-0.0659;98.3741;54.0863;1.0898;1.1375;55.1394;-115.2165;358.3199;358.8030;216.4939;308.2215;4.3969;358.8948
0.1363;0.0126;False;False;98.0609;54.3425;-0.0139;-0.0024;55.3437;-114.9563;359.9870;0.4296;214.6112;305.5605;0.0001;0.2008;-0.1598;0.0000;-0.0014;-0.1282;0.1072;-0.0892;80003;71.99709;Infinity;1050.23;98.2792;53.9699;1.1206;1.1874;55.0226;-115.1807;352.4986;352.9307;211.4611;305.2496;0.4117;0.2377;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.5, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.6313;0.0091;-0.0659;98.3705;54.0798;1.0898;1.1373;55.1345;-115.2117;358.3120;358.8518;216.4819;308.2988;4.3705;358.8088
0.1406;0.0221;False;False;98.0570;54.3358;-0.0139;-0.0025;55.3381;-114.9518;359.9857;0.4292;214.6126;305.5512;0.0002;0.2007;-0.1632;0.0000;-0.0015;-0.1394;0.1094;-0.0970;80006;72.00407;Infinity;1050.27;98.2754;53.9632;1.1206;1.1873;55.0172;-115.1762;352.4973;352.9305;211.4628;305.2401;0.4118;0.2377;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.5, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.6730;0.0091;-0.0659;98.3663;54.0733;1.0898;1.1372;55.1293;-115.2069;358.2990;358.8999;216.4846;308.3856;4.3089;358.7159
0.1452;0.0312;False;False;98.0527;54.3289;-0.0139;-0.0026;55.3320;-114.9472;359.9842;0.4288;214.6134;305.5422;0.0002;0.2006;-0.1661;0.0000;-0.0015;-0.1507;0.1113;-0.1048;80009;72.00106;Infinity;1050.31;98.2713;53.9564;1.1206;1.1873;55.0112;-115.1717;352.4959;352.9301;211.4633;305.2311;0.4119;0.2376;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.7146;0.0091;-0.0659;98.3619;54.0666;1.0898;1.1371;55.1236;-115.2022;358.3067;358.9570;216.5053;308.5039;4.2379;358.6299
0.1499;0.0378;False;False;98.0481;54.3219;-0.0139;-0.0026;55.3255;-114.9425;359.9828;0.4282;214.6146;305.5331;0.0002;0.2005;-0.1696;0.0000;-0.0015;-0.1611;0.1137;-0.1121;80012;72.00211;Infinity;1050.36;98.2668;53.9495;1.1206;1.1872;55.0049;-115.1671;352.4945;352.9295;211.4644;305.2221;0.4120;0.2375;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.7563;0.0091;-0.0659;98.3569;54.0600;1.0898;1.1370;55.1175;-115.1970;358.3072;359.0238;216.5400;308.7347;4.1705;358.5270
0.1534;0.0426;False;False;98.0433;54.3147;-0.0139;-0.0027;55.3184;-114.9376;359.9817;0.4275;214.6159;305.5238;0.0002;0.2004;-0.1737;0.0000;-0.0016;-0.1718;0.1164;-0.1195;80015;71.99606;Infinity;1050.40;98.2621;53.9424;1.1206;1.1871;54.9980;-115.1624;352.4933;352.9289;211.4657;305.2128;0.4121;0.2374;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.7980;0.0091;-0.0659;98.3519;54.0534;1.0898;1.1366;55.1108;-115.1915;358.2908;359.1061;216.5686;309.1496;4.1116;358.4080
0.1559;0.0461;False;False;98.0381;54.3073;-0.0139;-0.0028;55.3110;-114.9327;359.9810;0.4267;214.6173;305.5142;0.0002;0.2003;-0.1780;0.0000;-0.0016;-0.1812;0.1193;-0.1260;80018;72.0021;Infinity;1050.44;98.2570;53.9352;1.1206;1.1871;54.9907;-115.1576;352.4924;352.9281;211.4670;305.2033;0.4122;0.2373;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];8.8396;0.0091;-0.0659;98.3465;54.0469;1.0898;1.1363;55.1037;-115.1855;358.2709;359.2020;216.5797;309.7291;4.0543;358.2466
0.1581;0.0487;False;False;98.0326;54.2998;-0.0139;-0.0028;55.3031;-114.9276;359.9801;0.4260;214.6188;305.5050;0.0002;0.2002;-0.1832;0.0000;-0.0017;-0.1990;0.1228;-0.1384;80021;71.99673;Infinity;1050.48;98.2516;53.9277;1.1206;1.1870;54.9830;-115.1526;352.4917;352.9273;211.4685;305.1938;0.4122;0.2372;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.5, 0.7)_1.039877_System.String[];8.8813;0.0091;-0.0659;98.3407;54.0400;1.0898;1.1361;55.0962;-115.1790;358.2472;359.3141;216.5891;310.3907;3.9892;358.0432
0.1624;0.0505;False;False;98.0267;54.2921;-0.0140;-0.0029;55.2946;-114.9225;359.9792;0.4254;214.6203;305.4951;0.0002;0.2002;-0.1882;0.0000;-0.0017;-0.2100;0.1262;-0.1461;80024;71.99631;Infinity;1050.52;98.2458;53.9202;1.1206;1.1869;54.9747;-115.1476;352.4908;352.9268;211.4700;305.1844;0.4123;0.2371;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.9230;0.0091;-0.0659;98.3347;54.0331;1.0898;1.1359;55.0881;-115.1725;358.2064;359.4436;216.6208;311.0507;3.9287;357.7962
0.1682;0.0519;False;False;98.0205;54.2841;-0.0140;-0.0030;55.2857;-114.9172;359.9785;0.4248;214.6220;305.4848;0.0002;0.2001;-0.1933;0.0000;-0.0018;-0.2215;0.1295;-0.1541;80027;71.99956;Infinity;1050.56;98.2398;53.9124;1.1206;1.1869;54.9660;-115.1424;352.4900;352.9261;211.4716;305.1742;0.4123;0.2371;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];8.9646;0.0092;-0.0659;98.3284;54.0261;1.0898;1.1355;55.0795;-115.1658;358.1935;359.5819;216.6646;311.6406;3.8769;357.5370
0.1732;0.0529;False;False;98.0139;54.2760;-0.0140;-0.0030;55.2763;-114.9117;359.9778;0.4239;214.6237;305.4738;0.0002;0.1999;-0.1996;0.0000;-0.0018;-0.2335;0.1337;-0.1625;80030;71.80428;Infinity;1050.61;98.2333;53.9043;1.1206;1.1868;54.9567;-115.1370;352.4893;352.9254;211.4733;305.1635;0.4124;0.2370;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_1.03652_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.5, -0.6, 0.0)_1.039877_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.4, -0.7)_1.03652_System.String[];HandRight_(0.1, -0.4, -0.2)_(-0.1, -0.6, -0.4, 0.7)_1.039877_System.String[];9.0065;0.0096;-0.0659;98.3218;54.0189;1.0898;1.1351;55.0703;-115.1590;358.1966;359.7125;216.7013;312.1276;3.8343;357.2725
